,index,종류별,상황별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,해시태그_수정,재료별_소고기,재료별_돼지고기,재료별_닭고기,재료별_육류,재료별_채소류,재료별_해물류,재료별_달걀/유제품,재료별_쌀,재료별_밀가루,재료별_건어물류,재료별_버섯류,재료별_과일류,재료별_곡류,방법별_볶음,방법별_끓이기,방법별_부침,방법별_조림,방법별_무침,방법별_비빔,방법별_찜,방법별_절임,방법별_튀김,방법별_삶기,방법별_굽기,방법별_회,cluster_label
64,65,밑반찬,일상,차돌박이 숙주 볶음 만들기 차돌박이 요리 숙주 차돌박이 볶음 레시피,https://www.10000recipe.com/recipe/7065020,-0.6603371895555202,,0.0,0.0,,"['차돌박이', '숙주', '굴소스', '진간장', '청양고추', '다진마늘', '쪽파']",차돌박이와 숙주의 조합은 말이 필요 없는 환상 그잡채인거 같아요. 담백하고 적절히 기름진 맛이 일품인 차돌박이와 아삭함의 끝판왕인 숙주의 기가막힌 조화는 간을 특별히 하지 않아도 절로 맛있는 조화인 레시시예요.,"['대파는 총총 썰어서 주고, 청양고추는 어슷썰어 줬어요', '숙주는 흐르는 물에 씻은 후 채반에 받쳐 물기를 빼주세요.', '예열된 팬에 차돌박이를 맛깔나게 구워주세요. 잘 구워진 차돌박이 를 잠시 꺼내주세요.', '차돌박이를 구웠던 팬에 다진마늘 1큰술을 넣어 볶아주 다가, 마늘이 투명해지면 씻어 놓은 숙주를 넣고 30초 정도 볶아주세요.', '숙주를 볶은후 잠시 꺼내 놓은 차돌박이를 넣고 섞어주세요.', '굴소스 1.5큰술과 진간장 1큰술을 넣고 섞어주세요. 마지막으로 쪽파를 넣고 한번더 섞어 주면 차돌박이 숙주 복음은 완성입니다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159
65,66,밑반찬,일상,수미네반찬 소고기고추장볶음. 밥도둑 밥한공기 뚝딱!,https://www.10000recipe.com/recipe/6893694,-0.7440299461752106,,0.0,0.0,,"['소고기다짐육', '다진마늘', '생강', '꿀', '후춧가루', '청양고추', '고추장', '물', '다진마늘', '생강']",밥에 슥슥 비벼먹어도 쌈싸먹어도 고추를 찍어 먹어도 넘나 맛있다! 밥도둑 소고기고추장볶음,"['간 소고기 100그램에 다진마늘 1/2T, 생강1/2T, 후춧가루, 꿀1/2T, 다진청양고추1개를 넣고 조물조물 주물러 주세요.', '저는 생강이 없어서 생강 대신 마늘을 조금 더 넣어 주었어요.', '이렇게 양념 한 소고기를 먼저 프라이팬에 볶아줍니다. 꼭! 약불에서 기름없이 볶아주세요. 고기가 뭉치지 않고 고슬고슬하게 볶아주세요.', '냄비에 고추장 12T와 물3T를 넣고 잘 섞어주세요.', '여기에 다진마늘1/2T와 다진생강1/2T를 넣고 볶아주세요.', '고추장이 걸쭉해 질때쯤 볶아놓은 소고기를 넣고 같이 볶아줍니다.', '마지막으로 불을 끄고 참기름1/2T와 깨를 넣고 한번 섞어주세요.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,195
66,67,밑반찬,일상,브로콜리와 한우소고기의 만남----브로콜리소고기볶음,https://www.10000recipe.com/recipe/1199233,-0.7444138579028239,,0.0,0.0,,[],,[],,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130
67,68,밑반찬,일상,불고기피망볶음 냉장고 파먹기 남은 재료 넣고 볶기,https://www.10000recipe.com/recipe/6914524,-0.205401792333809,,0.0,0.0,,"['불고기', '피망', '양파', '숙주', '당근', '간마늘', '간장', '맛술', '설탕', '후추', '굴소스']",재료들이 조금씩 남아서 이걸로 뭘 해 먹을까 하다가 모아서 후루룩 볶았어요. 다 모으니 한끼 먹을 만큼이 되더라고요. 냉장고 파먹기도 할 겸 있는 재료들 다 때려(?) 넣었어요. 그래서 탄생한 불고기피망볶음입니다. ​,"['불고기는 키친타월에 핏물을 빼줬어요.', '피망, 숙주, 양파, 당근을 함께 넣을 야채로 준비했습니다.', '간장, 설탕, 맛술, 후추, 간 마늘을 넣고 재워둡니다.', '달군 팬에 재운 불고기와 야채들을 넣고 굴소스를 넣고 볶아줍니다.', '고기가 익으면 불을 끄고 숙주를 넣고 잔열로 익혀줍니다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202
68,69,밑반찬,일상,"수미네 반찬, 장똑똑이와 볶음밥",https://www.10000recipe.com/recipe/6919419,-0.11902165362082587,,0.0,0.0,,"['쇠고기', '양파', '대파', '간장', '설탕', '마늘', '참기름', '후추', '장똑똑이', '밥', '묵은지', '김가루', '깨소금', '참기름']","장똑똑이는 소고기를 똑똑 썬다는 것에 유래한 이름으로 장조림과 유사한 조선시대 궁중요리입니다. 수미네 반찬, 장똑똑이와 볶음밥입니다.","['[장똑똑이] 쇠고기는 먹기 좋은 크기로 썰어주고 대파, 양파는 잘게 썰어둔다.', '쇠고기, 썰어둔 양파, 대파, 준비된 양념을 넣고 조물조물 무쳐둔다.', '달군 프라이팬에 양념한 고기를 볶아주면 완성된다.', '[장똑똑이 볶음밥]장똑똑이, 잘게 쓴 묵은지를 볶은 후 밥을 넣고 볶아준다.', '김가루, 참기름, 깨소금을 넣고 마무리한다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140
69,70,밑반찬,일상,설날에도 간단한 저녁밑반찬! '소고기고추볶음'만들기,https://www.10000recipe.com/recipe/6925272,0.3862061799182222,,0.0,0.0,,"['풋고추', '소고기', '홍고추', '파', '마늘', '밀가루', '간장', '설탕', '참기름', '후추', '깨소금']",안뇽하세요! 오늘은 드디어! 설날이 다가옵니다! 간단한 저녁밑반찬으로 '소고기고추볶음'한번 만들어봐요!,"['풋고추를 어슷하게 썰어 물 1작은술과 밀가루 1작은술을 섞어주세요! 고추에 물이 묻어야 밀가루가 묻어요!', '파와 마늘, 소고기를 아주 곱게 다져줘요! 아주 곱게 다져야 양념이 겉돌지 않아요!', '다진 소고기는 간장 1작은술, 설탕 1/2작은술,참기름 1작은술. 깨소금과 다진파와 마늘을 이용하여 양념한 거에 버무려줘요!', '홍고추는 2cm의 길이로 썰어주고 팬에 기름을 두르고 소고기를 볶아줘요! 소고기는 열이 오르기전에 볶아야 흐트러져요!', '소고기를 볶은 후 풋고추, 홍고추를 넣고 깨소금으로 마무리해줘요! 홍고추와 풋고추의 고유의색이 변하지 않도록 불조절에 유의해요!']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144
70,71,밑반찬,일상,소고기볶음,https://www.10000recipe.com/recipe/7015497,-0.6050539007792111,,0.0,0.0,,"['무', '소고기', '양파', '홍고추', '청고추', '다진대파', '마늘', '당근', '진간장', '사과즙', '참기름', '맛술', '다진마늘', '후추가루']",냉장고에 있는 무와 미역국을 끓이고 남은 소고기 활용! 소화에 좋은 무를 채 썰어 소고기와 함께 볶아낸 반찬입니다.,"['무와 양파, 당근, 청고추 및 홍고추를 썰어 준비합니다. 도마 , 조리용나이프', '대파와 마늘 등의 재료도 준비 합니다.', '핏기를 제거한 소고기도 무와 같이 채 썰어 준비합니다. 기호에 따라 써는 방법은 달리 하셔도 됩니다.', '양념 재료를 넣어 양념을 만들어 주세요. 볼', '볼에 모든 재료를 넣고 양념을 넣어 잘 섞어 주세요.', '팬에 기름을 넣고 드실 양만큼 볶아 주시면 완성 입니다. 볶음팬 , 요리스푼', '접시에 담아내서 맛있게 드시면 됩니다. 완성접시']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46
71,72,밑반찬,일상,매일반찬 우삼겹숙주볶음 레시피 숙주볶음,https://www.10000recipe.com/recipe/7009792,-0.3773942463045488,,0.0,0.0,,"['우삼겹', '숙주', '굴소스', '참소스', '통깨']",마땅한 반찬 없을때 냉동실 우삼겹이랑 숙주 1봉만 있으면 훌륭한 메인반찬이 완성됩니다.,"['숙주는 흐르는 물에 깨끗하게 세척해 물기를 빼주세요.', '팬을 예열한 후 우삼겹을 먼저 구워줍니다.', '바삭하게 익히지 말고 우삼겹이 충분히 익을 때까지만 구워주다가 그릇에 따로 덜어놔주세요.', '우삼겹을 구웠던 팬에 기름이 많은데 기름을 반정도 닦아내주세요. 우삼겹기름에 숙주를 볶을꺼라 완전히 닦아내지는 마세요.', '숙주가 살짝 숨이 죽으면 굴소스 1T 넣어주고', '숙주에 양념이 먼저 베이도록 섞어주며 볶습니다.', '그후 구워둔 우삼겹을 넣고 한번 잘 섞어준 후', '참소스 3T넣어줍니다.', '그리고 통깨도 넣고 가볍게 볶아주면 우삼겹숙주볶음 완성입니다.', '그릇에 담아 맛있게 드세요~ 간이 세지 않습니다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183
72,73,밑반찬,일상,신짠 김치로 만든 볶음김치 김치 볶음,https://www.10000recipe.com/recipe/6977405,1.639677970575511,,0.0,0.0,,"['신김치', '양파', '깔라만시원액', '소고기갈비살']",양파가 들어가서 아삭하고 신맛 짠맛을 잡아주네요,"['소갈비살 굽고 남은 기름에', '신짠 김치를 넣고 이때 설탕을 조금 넣으셔도 됩니다', '골고루 볶아주세요 깔라만시원액 1T 넣고', '채썬 양파를 넣고', '볶아주세요', '남김없이 다 먹었어요']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131
73,74,밑반찬,일상,다진 소고기 소보로 다짐육 요리,https://www.10000recipe.com/recipe/7041811,0.27180048508947124,,0.0,0.0,,"['소고기 다짐육', '다진대파', '진간장', '맛술', '황설탕', '간마늘', '생강가루', '매실액', '참기름', '후추']",만들어두면 든든한 반찬 중 하나인 소고기 소보로 만들기 했어요. 소고기 다짐육에 달콤 짭조름한 간장 양념으로 밑간한 뒤 고슬고슬 소보로처럼 볶아 만들면 아이들 반찬으로 활용하기 좋아요~,"['잘게 다진 소고기는 키친타올로 핏물을 제거해 줍니다. 접시 , 키친타올', '양념에 넣을 대파 흰 부분은 잘게 다져 썰어줍니다. 도마 , 조리용나이프', '넉넉한 크기의 볼에 소고기를 넣고 황설탕 1/2 큰 술을 먼저 넣고 버무려줍니다. 볼 , 계량스푼', '간 마늘 1/2 큰 술, 진간장 1 큰 술, 맛술 1 큰 술, 매실액 1 작은 술, 참기름 1 큰 술, 후추 약간, 다진 파 2 큰 술, 생강가루 약간도 함께 넣어줍니다.', '간이 어우러질 수 있도록 버무려줍니다.', '달군 팬에 밑간한 소고기를 올려 고기가 뭉치지 않게 풀어가며수분을 날려 고슬고슬하게 볶아줍니다. 프라이팬 , 조리용스푼', '양념이 밸 수 있도록 수분을 날려 노릇노릇 식감이 느껴지도록 볶아주세요.', '간장이나 설탕, 참기름을 메뉴에 따라 첨가해 주세요. 찬기']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
74,75,밑반찬,일상,가지볶음 만드는법 소고기를 넣어 더 맛있는 여름영양반찬 소고기가지요리,https://www.10000recipe.com/recipe/6986146,-0.4150175956106481,,0.0,0.0,,"['소고기', '가지', '통깨', '진간장', '맛술', '굴소스', '물', '매실청', '다진마늘', '참기름', '후추가루']",소고기를 양념에 미리재워 구운가지와 함께 볶아낸 맛있는 영양반찬입니다.,"['소고기는 적당한 크기로 자른 후 진간장 1T, 맛술 2T, 굴소스 2T, 물 2T, 매실청 1T, 다진마늘 1T, 참기름 1T, 후추가루 넣어주세요.', '분량의 양념들을 소고기와 잘 버무려서 양념이 베이도록 재놔주세요. 가지를 조리할정도만 해도 충분합니다.', '가지 3개를 깨끗하게 씻은 후 투박하게 덤성덤성 썰어주세요.저는 가지의 사이즈가 작아서 3개를 사용헀는데 가지의 크기가 크다면 2개 정도 사용해주시면 됩니다.', '아무것도 두르지 않은 팬이 달궈지면 썰어둔 가지를 올려서 구워주세요.', '수분을 어느정도 날린다는 생각으로 앞뒤 구워주신 후 따로 그릇에 덜어놔주세요.', '팬을 예열한 후 양념한 소고기를 중불에서 볶아주세요.', '고기가 완전히 익으면 구워둔 가지를 넣고 소고기양념에 버무려주세요. 그러면 고기의 양념이 처음에는 센듯하나 가지가 흡수하면서 중화가 됩니다.', '가지와 소고기가 잘 어우러지면 불을 끄고 통깨를 뿌려주시면 됩니다.', '영양만점 여름반찬 소고기가지볶음 완성입니다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191
75,76,밑반찬,일상,소고기 버섯 볶음.,https://www.10000recipe.com/recipe/6972161,-0.005383782247301372,,0.0,0.0,,"['소고기다짐육', '표고버섯', '깨소금', '참기름', '다진마늘', '진간장', '설탕', '후추', '맛술']",표고버섯이 많은데 맛있게 많이 먹을 수 있게 만들고 싶어서 고기를 조금 넣고 볶았더니 버섯도 쫄깃하고 양념이 쫙 스며들어 맛있게 만들어졌답니다.,"['표고는 얇게 슬라이스 해준다.', '고기는 양념 재료를 모두 넣고 섞어둔다.', '팬에 식용유를 살짝 두른다.', '버섯을 넣고,', '센불에서 한 번 빠르게 볶는다.', '버섯을 한쪽으로 몰아두고 고기를 넣어 볶는다.', '고기가 익기 시작하면 버섯과 섞어주며 볶아준다.', '가스불을 끄고 참기름과 깨소금을 넣어 완성 시켜준다.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217
76,77,밑반찬,일상,소고기 볶음고추장 (약고추장),https://www.10000recipe.com/recipe/6958893,0.14242223288380312,,0.0,0.0,,"['다진 소고기', '간장', '고추장', '대파', '다진마늘', '설탕', '후추']",참치쌈장처럼 집에서 해먹기 좋은 볶음 고추장입니다.,"['먼저 마늘기름을 내주세요 마늘 약불 마늘은 굵게 다져서 타지않게 해주세요. 약불에서 오래 뭉근히 익혀야 단맛이 오르고 매운맛이 사라져요 기름은 2Ts정도 둘러주세요 이 레시피는 기름에 춘장 볶듯 고추장을 볶아요', '준비된 고기를 팬에서 볶아줍니다 다진 소고기 중불 저는 기름기가 많은 차돌박이를 직접 다져서 했는데 시판되어 파는거 사서 쓰셔도 돼요. 고기는 천천히 풀리게끔만 해주시면 되고 나름의 팁이라면 소량의 물을 붓고 뚜껑 덮으시면 쪄찌듯이 익지만 빨리 익습니다. 물보다는 맛술인데, 나중에 맛조절 잘하실 자신 있을때는 맛술로 써주세요', '파와 간장을 넣고 볶아줍니다 파,간장 중불 간장으로 고기의 맛과 베이스를 다잡아주시면 돼요. 고기가 반쯤 익었을때 넣고 고기를 다 익혀내시면 돼요 다진파 쓰는게 더예뻐보여요', '고추장을 넣어줍니다 고추장을 다 풀고나면 설탕을 넣어주세요 고추장,설탕 약불 설탕대신 꿀 넣으셔도 좋아요. 고추장 잘 타니까 안타게 주의해주시고 볶는데, 고추장은 익히다가 튈 수 있는데 진짜 뜨거우니까 조심하세요 설탕은 1Ts로 적었는데 맛보시고 밸런스 맞추시면서 더 넣어주세요', '후추로 마무리 지어주세요 취향에 따라 깨나 참기름을 넣어주셔도 좋아요', '완성']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67
77,78,밑반찬,일상,소고기다짐육 요리 소고기 소보로 만들기,https://www.10000recipe.com/recipe/7062071,-0.5006299108684048,,0.0,0.0,,"['소고기다짐육', '진간장', '설탕', '맛술', '다진 마늘', '통후추', '식용유']","밥맛없을 때, 냉장고에 딱히 먹을 거 없을 때 그냥 이거 하나만 있으면 뚝딱! 해결되는 만능 레시피이에요. 이름은 소보로, 역할은 만능 해결사! 소보로하면 빵부터 떠올리시죠? 맞아, 맞아! 빵 위에 올리는 그 고소한 소보로처럼 고기도 고슬고슬하게 볶는다고 해서 소고기 소보로라고 부른대요. 어머, 고기가 빵처럼 변하나? 했는데 볶아놓고 보니 진짜 그 느낌이더라고요.","['소고기는 키친타월로 꾹꾹 눌러서 핏물을 제거해 주세요.', '진간장 4T/ 설탕, 맛술 2T/ 다진 마늘 1T/ 통후추 20바퀴 위의 양념 재료를 모두 넣어주세요.', '수저로 잘 섞어서 양념이 고기에 쏙쏙 배이게 게 10분 정도 재워주세요.', '팬을 중불에 달군 뒤 식용유 약간 두른 후 고기를 넣어주세요.', '여기서 중요한 건! 고기가 뭉치지 않게 주걱으로 잘게 부숴가며 볶아주는 거예요. 고슬고슬한 식감을 내는 게 중요하니까요. 뭉친 곳 없이 고기가 익을 때까지 계속 저어주세요.', '위 사진처럼 수분이 보이잖아요. 고기가 완전히 익으면 수분이 거의 없을 때까지 볶아주는 게 좋아요. 그래야 밥에 비볐을 때 질척거리지 않고 고슬고슬한 맛을 유지할 수 있거든요.']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36
78,79,밑반찬,일상,고급 중식당에서만 먹을 수 있었던 중식 일품요리! 중화요리모음 !!,https://www.10000recipe.com/recipe/6946004,-0.743262122719984,,0.0,0.0,,[],"중국식하면 떠오르는 짜장 & 짬뽕! 특별한 날에만, 대접을 해할때만 갔었던 고급 중식당메뉴를 소개하는 오늘의 요리모음 ♥ 중국집 일품요리! 중화요리 10가지 레시피! 돌리는 테이블이 없어서 아쉽지만 우리집을 고급 중식당으로!! 세상의모든레시피 만개의레시피","['배달로는 시킬수 없었던 굴 짬뽕! 제철이 돌아오면 꼭 만들어보세요! 굴짬뽕', '칠리새우 대신 두반장으로 매콤한 맛을 끌어낸 중국식 두반장새우볶음! 두반장새우볶음', '팔진초면! 튀겨낸 면을 뽀각뽀각 부셔 촉촉하게 먹는 중국집 일품요리! 팔진초면', '유산슬! 고급요리라 생각되서 어렵게 생각하셨죠?! 구매하기 어려운 재료는 없는대로 해도 고기와 해산물의 어우러져 풍부한 맛을 내는 유산슬! 집에서도 이젠 요리실력을 뿜뿜할 기회! 유산슬', '경장육사와 비슷한 맛의 춘장닭볶음! 춘장의 감칠맛으로 쌈두부! 포두부에 싸먹는 것을 추천!!!! 춘장닭볶음', '양꼬치집에서 먹었던 땅콩볶음! 껍질 없는 땅콩으로 볶아야 제맛!!! 중국식땅콩볶음', '지삼선의 매콤한맛을 추가한 맛의 중국식채소볶음! 역시 튀겨야 제맛! 중국식채소볶음', '마파더후! 연두부로 만들어 목넘김이 부들부들! 마파두부', '입천장 조심! 에프로 만들었어도 바삭한 건 똑같은 멘보샤! 에어프라이어멘보샤']",,[],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153
